id,latitude,longitude,Label
AMA,35.219398,-101.706001,Rick Husband Amarillo International Airport
FOD,42.55149841,-94.19259644,Fort Dodge Regional Airport
BAD,32.5018005371,-93.6626968384,Barksdale Air Force Base
FOE,38.9509010315,-95.6635971069,Topeka Regional Airport - Forbes Field
COT,28.45669937,-99.22029877,Cotulla-La Salle County Airport
ILM,34.27059936523437,-77.90260314941406,Wilmington International Airport
BTR,30.533199,-91.149597,Baton Rouge Metropolitan Airport
TYR,32.35409927368164,-95.40239715576172,Tyler Pounds Regional Airport
BWI,39.1754,-76.668297,Baltimore/Washington International Thurgood Marshall Airport
HBR,34.991316999999995,-99.05131300000001,Hobart Regional Airport
LNY,20.785600662231445,-156.9510040283203,Lanai Airport
AEX,31.32740020751953,-92.54979705810548,Alexandria International Airport
WSD,32.34149933,-106.40299990000001,Condron Army Air Field
CDB,55.20610046386719,-162.72500610351562,Cold Bay Airport
TUL,36.19839859008789,-95.88809967041016,Tulsa International Airport
SIT,57.04710006713867,-135.36199951171878,Sitka Rocky Gutierrez Airport
ISP,40.79520035,-73.10019684,Long Island Mac Arthur Airport
MSP,44.882,-93.221802,Minneapolis-St Paul International/Wold-Chamberlain Airport
ILG,39.67869949,-75.60649872,New Castle Airport
DUT,53.900100708000004,-166.54400634799998,Unalaska Airport
MSY,29.99340057373047,-90.25800323486328,Louis Armstrong New Orleans International Airport
PWM,43.64619827,-70.30930328,Portland International Jetport Airport
OKC,35.39310073852539,-97.60070037841795,Will Rogers World Airport
ALB,42.74829864501953,-73.80169677734375,Albany International Airport
VDZ,61.13389969,-146.24800109999998,Valdez Pioneer Field
LFI,37.082901000999996,-76.360496521,Langley Air Force Base
SNA,33.67570114,-117.86799620000001,John Wayne Airport-Orange County Airport
CBM,33.643798828099996,-88.44380187990002,Columbus Air Force Base
TMB,25.6478996277,-80.432800293,Kendall-Tamiami Executive Airport
NTU,36.820702000000004,-76.033501,Oceana Naval Air Station
GUS,40.648101806599996,-86.15209960940001,Grissom Air Reserve Base
CPR,42.908001,-106.46399699999999,Casper-Natrona County International Airport
VPS,30.4832,-86.525398,Destin-Ft Walton Beach Airport
SEM,32.343898773193004,-86.98780059814501,Craig Field
EYW,24.556100845336914,-81.75959777832031,Key West International Airport
CLT,35.2140007019043,-80.94309997558594,Charlotte Douglas International Airport
LAS,36.08010101,-115.15200039999999,McCarran International Airport
MCO,28.429399490356445,-81.30899810791016,Orlando International Airport
FLO,34.18539810180664,-79.7238998413086,Florence Regional Airport
GTF,47.48199844,-111.3710022,Great Falls International Airport
YNG,41.26070023,-80.67910004,Youngstown Warren Regional Airport
FBK,64.83750153,-147.6139984,Ladd AAF Airfield
WRB,32.640098571799996,-83.59190368649999,Robins Air Force Base
BKK,13.681099891662598,100.74700164794922,Suvarnabhumi Airport
NAH,3.6832098960876474,125.52799987792969,Naha Airport
MXB,-2.55803,120.32399699999999,Andi Jemma Airport
SQR,-2.5311999320983887,121.35800170898438,Soroako Airport
TTR,-3.0447399616241,119.82199859619,Pongtiku Airport
KDI,-4.081610202789307,122.41799926757812,Wolter Monginsidi Airport
SBG,5.87412977219,95.3396987915,Maimun Saleh Airport
TSY,-7.3466000556900015,108.24600219700001,Cibeureum Airport
MLG,-7.926559925079999,112.71499633799999,Abdul Rachman Saleh Airport
BDO,-6.900629997253418,107.57599639892578,Husein Sastranegara International Airport
CBN,-6.756140232090001,108.540000916,Penggung Airport
JOG,-7.788179874420166,110.43199920654295,Adi Sutjipto International Airport
CXP,-7.645060062410001,109.03399658200001,Tunggul Wulung Airport
PCB,-6.336959838867188,106.76499938964844,Pondok Cabe Air Base
SRG,-6.97273,110.375,Achmad Yani Airport
BTH,1.12102997303,104.119003296,Hang Nadim International Airport
TJQ,-2.74571990967,107.754997253,Buluh Tumbang (H A S Hanandjoeddin) Airport
PGK,-2.16219997406,106.138999939,Pangkal Pinang (Depati Amir) Airport
TNJ,0.9226830005650001,104.53199768100001,Raja Haji Fisabilillah International Airport
SIQ,-0.47918900847435,104.5790023803711,Dabo Airport
BDJ,-3.4423599243164062,114.76300048828124,Syamsudin Noor Airport
BTW,-3.4124100208300003,115.995002747,Batu Licin Airport
PKN,-2.70519995689,111.672996521,Iskandar Airport
PKY,-2.22513008118,113.943000793,Tjilik Riwut Airport
MOF,-8.640649795529999,122.23699951200001,Maumere(Wai Oti) Airport
ENE,-8.8492898941,121.66100311299999,Ende (H Hasan Aroeboesman) Airport
RTG,-8.5970096588135,120.47699737549,Frans Sales Lega Airport
KOE,-10.171600341796877,123.6709976196289,El Tari Airport
LBJ,-8.48666,119.889,Komodo Airport
BPN,-1.2682700157200002,116.89399719200001,Sultan Aji Muhamad Sulaiman Airport
TRK,3.326667,117.56944399999999,Juwata Airport
SRI,-0.484530985355,117.15699768100001,Temindung Airport
TSX,-0.0929730013013,117.45300293,Tanjung Santan Airport
AMI,-8.560709953309999,116.095001221,Selaparang Airport
BMU,-8.539649963378901,118.68699645996,Muhammad Salahuddin Airport
WGP,-9.66922,120.302002,Umbu Mehang Kunda Airport
SUB,-7.379829883575439,112.78700256347656,Juanda International Airport
SOC,-7.516089916229247,110.75700378417969,Adi Sumarmo Wiryokusumo Airport
ICN,37.46910095214844,126.45099639892578,Incheon International Airport
CNX,18.7667999268,98.962600708,Chiang Mai International Airport
CEI,19.952299118,99.8828964233,Chiang Rai International Airport
NST,8.539620399475098,99.9447021484375,Nakhon Si Thammarat Airport
NAK,14.94950008392334,102.31300354003906,Nakhon Ratchasima Airport
KOP,17.383800506591793,104.64299774169922,Nakhon Phanom Airport
UBP,15.2512998581,104.870002747,Ubon Ratchathani Airport
KKC,16.466600418099993,102.78399658200001,Khon Kaen Airport
THS,17.238000869750973,99.81819915771484,Sukhothai Airport
DPS,-8.7481698989868,115.16699981689,Ngurah Rai (Bali) International Airport
ATH,37.9364013672,23.944499969499997,Eleftherios Venizelos International Airport
NGO,34.8583984375,136.80499267578122,Chubu Centrair International Airport
UKB,34.632801055908196,135.2239990234375,Kobe Airport
PUW,46.7439,-117.110001,Pullman Moscow Regional Airport
LWS,46.3745002746582,-117.01499938964844,Lewiston Nez Perce County Airport
ELM,42.1599006652832,-76.8916015625,Elmira Corning Regional Airport
ITH,42.49100112915039,-76.4583969116211,Ithaca Tompkins Regional Airport
MRY,36.58700180053711,-121.84300231933594,Monterey Peninsula Airport
SBA,34.42620087,-119.8399963,Santa Barbara Municipal Airport
DAB,29.179899,-81.058098,Daytona Beach International Airport
LPX,56.51750183105469,21.096900939941406,Liepāja International Airport
RIX,56.92359924316406,23.971099853515625,Riga International Airport
SQQ,55.89390182495117,23.395000457763672,Šiauliai International Airport
HLJ,56.07059860229492,23.5580997467041,Barysiai Airport
KUN,54.96390151977539,24.084800720214844,Kaunas International Airport
PLQ,55.97320175170898,21.093900680541992,Palanga International Airport
VNO,54.634102,25.285801,Vilnius International Airport
PNV,55.72940063476562,24.46080017089844,Panevėžys Air Base
EVN,40.1473007202,44.3959007263,Zvartnots International Airport
LWN,40.7504005432,43.859298706100006,Gyumri Shirak Airport
ASA,13.071800231933596,42.64500045776367,Assab International Airport
ASM,15.291899681091307,38.91070175170898,Asmara International Airport
MSW,15.670000076293945,39.37009811401367,Massawa International Airport
GZA,31.246400833129996,34.276100158691,Yasser Arafat International Airport
BUS,41.610298156700004,41.5997009277,Batumi International Airport
KUT,42.176700591999996,42.4826011658,Kopitnari Airport
TBS,41.6692008972,44.95470047,Tbilisi International Airport
RIY,14.662599563598633,49.375,Mukalla International Airport
TAI,13.6859998703,44.139099121099996,Ta'izz International Airport
HOD,14.753000259399414,42.97629928588867,Hodeidah International Airport
ADE,12.829500198364258,45.02880096435547,Aden International Airport
AXK,14.551300048828125,46.82619857788086,Ataq Airport
AAY,16.191699981689453,52.17499923706055,Al Ghaidah International Airport
SAH,15.476300239562988,44.21969985961914,Sana'a International Airport
BHN,14.781999588012695,45.72010040283203,Beihan Airport
SCT,12.63070011138916,53.905799865722656,Socotra International Airport
FMM,47.9888000488,10.2395000458,Memmingen Allgau Airport
NAV,38.7719,34.5345,Nevşehir Kapadokya Airport
EZE,-34.8222,-58.5358,Ministro Pistarini International Airport
EBL,36.23759841918945,43.96319961547852,Erbil International Airport
EMD,-23.5674991608,148.179000854,Emerald Airport
HEW,37.893299,23.726101,Athen Helenikon Airport
KIX,34.42729949951172,135.24400329589844,Kansai International Airport
JRB,40.70119858,-74.00900269,Downtown-Manhattan/Wall St Heliport
TAG,9.665442,123.85353300000001,Tagbilaran Airport
JAV,69.2432022095,-51.0570983887,Ilulissat Airport
JCH,68.822815547,-51.1734473705,Qasigiannguit Heliport
JEG,68.7218017578,-52.7846984863,Aasiaat Airport
PMI,39.551700591999996,2.73881006241,Palma De Mallorca Airport
DRW,-12.41469955444336,130.87699890136722,Darwin International Airport
URT,9.132599830630001,99.135597229,Surat Thani Airport
TKA,62.320499420165994,-150.09399414062,Talkeetna Airport
GZM,36.027198999999996,14.2728,Xewkija Heliport
HVN,41.26369858,-72.88680267,Tweed New Haven Airport
AVL,35.43619918823242,-82.54180145263672,Asheville Regional Airport
GSO,36.097801208496094,-79.93730163574219,Piedmont Triad International Airport
FSD,43.5820007324,-96.741897583,Joe Foss Field Airport
AYQ,-25.1861,130.975998,Ayers Rock Connellan Airport
MHT,42.932598,-71.435699,Manchester-Boston Regional Airport
APF,26.1525993347,-81.7752990723,Naples Municipal Airport
RDN,5.765279769897461,103.00700378417969,LTS Pulau Redang Airport
SDF,38.1744,-85.736,Louisville International Standiford Field
CHO,38.13859939575195,-78.4529037475586,Charlottesville Albemarle Airport
ROA,37.3255,-79.975403,Roanoke–Blacksburg Regional Airport
LEX,38.0364990234375,-84.60590362548828,Blue Grass Airport
EVV,38.0369987488,-87.53240203860001,Evansville Regional Airport
ABQ,35.040199,-106.609001,Albuquerque International Sunport
BZN,45.77750015,-111.15299990000001,Gallatin Field
BIL,45.807701110839844,-108.54299926757812,Billings Logan International Airport
BTM,45.95479965209961,-112.49700164794922,Bert Mooney Airport
TVC,44.74140167236328,-85.58219909667969,Cherry Capital Airport
FRS,16.913799285899998,-89.86640167239997,Mundo Maya International Airport
BHB,44.45000076,-68.36150359999999,Hancock County-Bar Harbor Airport
RKD,44.06010056,-69.09919739,Knox County Regional Airport
JAC,43.6072998046875,-110.73799896240234,Jackson Hole Airport
RFD,42.19540023803711,-89.09719848632812,Chicago Rockford International Airport
DME,55.40879821777344,37.90629959106445,Domodedovo International Airport
SYX,18.30290031433105,109.41200256347656,Sanya Phoenix International Airport
MFN,-44.673301696777344,167.92300415039062,Milford Sound Airport
LJG,26.6800003052,100.24600219700001,Lijiang Airport
GSP,34.895698547399995,-82.2189025879,Greenville Spartanburg International Airport
BMI,40.47710037,-88.91590118,Central Illinois Regional Airport at Bloomington-Normal
GPT,30.40730094909668,-89.07009887695312,Gulfport Biloxi International Airport
AZO,42.234901428222656,-85.5521011352539,Kalamazoo Battle Creek International Airport
TOL,41.58679962,-83.80780029,Toledo Express Airport
FWA,40.97850037,-85.19509888,Fort Wayne International Airport
DEC,39.83459854125977,-88.8656997680664,Decatur Airport
CID,41.88470077514648,-91.71080017089844,The Eastern Iowa Airport
LSE,43.879002,-91.256699,La Crosse Municipal Airport
CWA,44.7775993347,-89.6668014526,Central Wisconsin Airport
PIA,40.664199829100006,-89.6932983398,General Wayne A. Downing Peoria International Airport
ATW,44.258098602299995,-88.51909637450001,Appleton International Airport
RST,43.90829849243164,-92.5,Rochester International Airport
CMI,40.03919983,-88.27809906,University of Illinois Willard Airport
MHK,39.14099884033203,-96.6707992553711,Manhattan Regional Airport
KGC,-35.71390151977539,137.52099609375,Kingscote Airport
HVB,-25.3188991547,152.880004883,Hervey Bay Airport
DLU,25.649401,100.319,Dali Airport
MZV,4.048329830169679,114.80500030517578,Mulu Airport
SSH,27.977300643899998,34.3950004578,Sharm El Sheikh International Airport
FKL,41.3778991699,-79.8603973389,Venango Regional Airport
NBO,-1.31923997402,36.9277992249,Jomo Kenyatta International Airport
SEU,-2.4580599999999997,34.822497999999996,Seronera Airport
FTE,-50.2803,-72.053101,El Calafate Airport
ARM,-30.5280990601,151.617004395,Armidale Airport
GJT,39.1223983765,-108.527000427,Grand Junction Regional Airport
SGU,37.036389,-113.510306,St George Municipal Airport
DWH,30.0618000031,-95.5528030396,David Wayne Hooks Memorial Airport
SRQ,27.39539909362793,-82.55439758300781,Sarasota Bradenton International Airport
BDA,32.363998413085945,-64.67870330810547,L.F. Wade International International Airport
VNY,34.209800720215,-118.48999786376999,Van Nuys Airport
MLI,41.44850158691406,-90.50749969482422,Quad City International Airport
PFN,30.212099,-85.6828,Panama City-Bay Co International Airport
HIR,-9.4280004501343,160.05499267578,Honiara International Airport
PPT,-17.553698999999998,-149.60699499999998,Faa'a International Airport
INU,-0.547458,166.919006,Nauru International Airport
FUN,-8.525,179.195999,Funafuti International Airport
OVB,55.012599945068,82.650703430176,Tolmachevo Airport
XKH,19.450001,103.157997,Xieng Khouang Airport
BIS,46.77270126342773,-100.74600219726562,Bismarck Municipal Airport
TEX,37.9538002,-107.90799709999999,Telluride Regional Airport
HGN,19.301300048828125,97.97579956054688,Mae Hong Son Airport
RAP,44.0452995300293,-103.05699920654295,Rapid City Regional Airport
CLD,33.12829971,-117.27999879999999,Mc Clellan-Palomar Airport
FNT,42.96540069580078,-83.74359893798828,Bishop International Airport
DVO,7.1255202293396,125.64600372314452,Francisco Bangoy International Airport
FNC,32.697899,-16.7745,Madeira Airport
STM,-2.424721956253052,-54.78583145141602,Maestro Wilson Fonseca Airport
KOS,10.57970047,103.637001038,Sihanoukville International Airport
YOA,64.6988983154,-110.614997864,Ekati Airport
NPE,-39.465801,176.869995,Hawke's Bay Airport
LEV,-17.7110996246,178.75900268599997,Levuka Airfield
LXA,29.2978000641,90.9119033813,Lhasa Gonggar Airport
RDD,40.50899887,-122.2929993,Redding Municipal Airport
EUG,44.12459945678711,-123.21199798583984,Mahlon Sweet Field
IDA,43.514599,-112.070999,Idaho Falls Regional Airport
MFR,42.37419891357422,-122.8730010986328,Rogue Valley International Medford Airport
KBZ,-42.42499923706055,173.60499572753906,Kaikoura Airport
RDM,44.254100799999996,-121.15000149999999,Roberts Field
PCN,-41.346099853516,173.95599365233997,Picton Aerodrome
WDH,-22.4799,17.4709,Hosea Kutako International Airport
YWH,48.4249858939,-123.38886737799999,Victoria Harbour Seaplane Base
TNA,36.857200622558594,117.21600341796876,Yaoqiang Airport
CZX,31.919701,119.778999,Changzhou Benniu Airport
YBP,28.8005555556,104.545,Yibin Caiba Airport
TJM,57.189601898199996,65.3243026733,Roshchino International Airport
CAK,40.916099548339844,-81.44219970703125,Akron Canton Regional Airport
HSV,34.637199401855,-86.775100708008,Huntsville International Carl T Jones Field
PKB,39.34510040283203,-81.43920135498047,Mid Ohio Valley Regional Airport
MGM,32.30059814,-86.39399719,Montgomery Regional (Dannelly Field) Airport
TRI,36.475201,-82.40740100000001,Tri-Cities Regional TN/VA Airport
PAH,37.06079864501953,-88.7738037109375,Barkley Regional Airport
JIB,11.547300338745115,43.15950012207031,Djibouti-Ambouli Airport
HAK,19.93490028381348,110.45899963378906,Haikou Meilan International Airport
MFA,-7.917478,39.668502000000004,Mafia Island Airport
PGA,36.92610168,-111.447998,Page Municipal Airport
UII,16.1131,-86.880302,Utila Airport
FCA,48.31050109863281,-114.25599670410156,Glacier Park International Airport
MBS,43.532901763916016,-84.07959747314453,MBS International Airport
BGM,42.20869827,-75.97979736,Greater Binghamton/Edwin A Link field
BGW,33.262500762900004,44.2346000671,Baghdad International Airport
NNT,18.807899475097656,100.78299713134766,Nan Airport
ROI,16.11680030822754,103.77400207519531,Roi Et Airport
BFV,15.229499816894533,103.25299835205078,Buri Ram Airport
TDX,12.274600029,102.319000244,Trat Airport
